feature_set,horizon_days,split,evaluation_role,estimator,subset,actual_level,actual_color,predicted_level,predicted_color,count
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,0,green,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,0,green,158
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,1,blue,643
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,2,yellow,40
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,0,green,2
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,1,blue,43
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,2,yellow,233
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,0,green,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,1,blue,2
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,2,yellow,140
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,4,red,0,green,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,4,red,1,blue,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,4,red,2,yellow,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,4,red,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,4,red,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,0,green,40
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,1,blue,88
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,0,green,114
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,1,blue,50
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,2,yellow,33
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,0,green,2
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,1,blue,18
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,60
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,0,green,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,1,blue,2
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,2,yellow,43
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,4,red,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,1,blue,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,2,yellow,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,3,orange,0
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,4,red,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,0,green,471
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,1,blue,75
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,2,yellow,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,3,orange,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,4,red,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,0,green,166
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,1,blue,836
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,2,yellow,31
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,3,orange,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,1,blue,4,red,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,0,green,5
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,1,blue,47
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,2,yellow,123
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,3,orange,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,4,red,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,0,green,2
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,1,blue,2
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,2,yellow,128
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,3,orange,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,3,orange,4,red,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,0,green,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,1,blue,14
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,2,yellow,272
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,3,orange,2
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,4,red,4,red,62
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,0,green,53
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,1,blue,55
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,3,orange,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,0,green,95
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,1,blue,55
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,2,yellow,15
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,3,orange,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,0,green,5
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,1,blue,43
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,35
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,4,red,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,0,green,2
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,1,blue,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,2,yellow,73
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,4,red,1
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,1,blue,6
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,2,yellow,61
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,3,orange,2
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,4,red,3
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,0,green,0,green,386
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,0,green,1,blue,113
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,0,green,2,yellow,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,0,green,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,0,green,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,0,green,159
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,1,blue,636
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,2,yellow,46
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,1,blue,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,0,green,2
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,1,blue,35
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,2,yellow,241
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,2,yellow,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,0,green,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,1,blue,2
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,2,yellow,140
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,3,orange,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,4,red,0,green,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,4,red,1,blue,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,4,red,2,yellow,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,4,red,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,all,4,red,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,0,green,41
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,1,blue,87
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,0,green,113
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,1,blue,46
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,2,yellow,38
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,0,green,2
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,1,blue,18
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,60
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,0,green,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,1,blue,2
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,2,yellow,43
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,4,red,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,1,blue,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,2,yellow,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,3,orange,0
without_station_controls,7,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,4,red,0
without_station_controls,7,test,historical_holdout_evaluation_only,ngboost,all,0,green,0,green,472
