feature_set,scientific_features,control_features,removed_groups,horizon_days,split,evaluation_role,subset,row_count,metric,metric_direction,full_value,ablation_value,ablation_minus_full,full_status,ablation_status
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,multiclass_brier,lower_is_better,0.1430532991988428,0.14620519994755812,0.003151900748715325,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,top_label_ece,lower_is_better,0.017749824293044114,0.024889752388040948,0.0071399280949968336,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,false_escalation_vs_proxy_rate,lower_is_better,0.03871681415929203,0.03650442477876106,-0.00221238938053097,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,false_deescalation_vs_proxy_rate,lower_is_better,0.05530973451327434,0.05752212389380531,0.00221238938053097,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,accuracy,higher_is_better,0.13245033112582782,0.11920529801324503,-0.013245033112582794,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,macro_f1_supported_classes,higher_is_better,0.11934665716704117,0.12279364239967096,0.00344698523262979,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,balanced_accuracy_supported_classes,higher_is_better,0.1275154288884266,0.14118299701823728,0.013667568129810681,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,ordinal_mae,lower_is_better,0.8675496688741722,0.8807947019867549,0.013245033112582738,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,quadratic_weighted_kappa,higher_is_better,0.32235963139323764,0.34069794163028133,0.018338310237043687,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,multiclass_log_loss,lower_is_better,1.873743546765287,1.8889419445762108,0.015198397810923803,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,multiclass_brier,lower_is_better,1.1801289581685184,1.175881293451701,-0.004247664716817479,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,top_label_ece,lower_is_better,0.6395806974581502,0.6490078867601297,0.0094271893019795,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,false_escalation_vs_proxy_rate,lower_is_better,0.40397350993377484,0.39072847682119205,-0.013245033112582794,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,transition_only,151,false_deescalation_vs_proxy_rate,lower_is_better,0.46357615894039733,0.4900662251655629,0.026490066225165587,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,accuracy,higher_is_better,0.9471153846153846,0.9475524475524476,0.00043706293706302635,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,macro_f1_supported_classes,higher_is_better,0.9253936947860399,0.9247558932275386,-0.0006378015585013497,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,balanced_accuracy_supported_classes,higher_is_better,0.915136570698021,0.9170563197822459,0.0019197490842248754,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,ordinal_mae,lower_is_better,0.052884615384615384,0.05244755244755245,-0.00043706293706293614,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,quadratic_weighted_kappa,higher_is_better,0.9852790132353182,0.9854357375258492,0.00015672429053104064,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,multiclass_log_loss,lower_is_better,0.1367506175857372,0.14599511368035453,0.009244496094617333,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,multiclass_brier,lower_is_better,0.07547084120383646,0.08141238150997117,0.00594154030613471,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,top_label_ece,lower_is_better,0.020659411169349558,0.019127529999541884,-0.0015318811698076737,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,false_escalation_vs_proxy_rate,lower_is_better,0.026223776223776224,0.0236013986013986,-0.002622377622377624,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,all,2288,false_deescalation_vs_proxy_rate,lower_is_better,0.02666083916083916,0.028846153846153848,0.0021853146853146876,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,accuracy,higher_is_better,0.20909090909090908,0.17272727272727273,-0.03636363636363635,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,macro_f1_supported_classes,higher_is_better,0.2288503700600475,0.20933528836754642,-0.019515081692501074,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,balanced_accuracy_supported_classes,higher_is_better,0.26670114601149086,0.24547176960970063,-0.021229376401790234,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,ordinal_mae,lower_is_better,0.7909090909090909,0.8272727272727273,0.036363636363636376,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,quadratic_weighted_kappa,higher_is_better,0.7864125340356203,0.7810681947421373,-0.005344339293482991,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,multiclass_log_loss,lower_is_better,1.3422835389379506,1.4811472823791398,0.13886374344118924,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,multiclass_brier,lower_is_better,0.9254873257352005,1.000898399152642,0.07541107341744135,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,top_label_ece,lower_is_better,0.4990007029922238,0.5470209217080533,0.048020218715829455,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,false_escalation_vs_proxy_rate,lower_is_better,0.35454545454545455,0.34545454545454546,-0.009090909090909094,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,test,historical_holdout_evaluation_only,transition_only,110,false_deescalation_vs_proxy_rate,lower_is_better,0.43636363636363634,0.4818181818181818,0.04545454545454547,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,accuracy,higher_is_better,0.78125,0.7818080357142857,0.0005580357142856984,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,macro_f1_supported_classes,higher_is_better,0.6074541321010809,0.6444249761771078,0.03697084407602691,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,balanced_accuracy_supported_classes,higher_is_better,0.6487226291607187,0.6668188874303872,0.01809625826966854,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,ordinal_mae,lower_is_better,0.21875,0.21819196428571427,-0.0005580357142857262,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,quadratic_weighted_kappa,higher_is_better,0.8498736523199075,0.8513678858649814,0.0014942335450738309,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,multiclass_log_loss,lower_is_better,0.6200069377512517,0.6179832556515156,-0.002023682099736135,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,multiclass_brier,lower_is_better,0.3151015404276597,0.3133132745738439,-0.001788265853815807,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,top_label_ece,lower_is_better,0.04487534651300402,0.053253882369495395,0.008378535856491377,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,false_escalation_vs_proxy_rate,lower_is_better,0.07979910714285714,0.07700892857142858,-0.0027901785714285615,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,all,1792,false_deescalation_vs_proxy_rate,lower_is_better,0.13895089285714285,0.14118303571428573,0.002232142857142877,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,transition_only,300,accuracy,higher_is_better,0.23,0.16,-0.07,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,transition_only,300,macro_f1_supported_classes,higher_is_better,0.20557272204656513,0.1606355210486776,-0.04493720099788753,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,transition_only,300,balanced_accuracy_supported_classes,higher_is_better,0.23831399097356545,0.19691596819256393,-0.04139802278100152,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,transition_only,300,ordinal_mae,lower_is_better,0.77,0.84,0.06999999999999995,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,transition_only,300,quadratic_weighted_kappa,higher_is_better,0.44844162872878923,0.40782052888833176,-0.040621099840457475,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_log_loss,lower_is_better,1.6332773340408784,1.6075512367078573,-0.025726097333021114,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_brier,lower_is_better,1.0311053448022487,1.0233148892002453,-0.007790455602003421,ok,ok
