feature_set,horizon_days,split,evaluation_role,estimator,subset,metric,class_level,class_color,value,numerator,denominator,status
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,recall,3.0,orange,0.09774436090225563,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,f1,3.0,orange,0.16993464052287582,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,support,3.0,orange,133.0,133.0,2272.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,precision,4.0,red,0.8438287153652393,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,recall,4.0,red,0.9571428571428572,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,f1,4.0,red,0.8969210174029452,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,support,4.0,red,350.0,350.0,2272.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,balanced_accuracy_supported_classes,,,0.7447708313601764,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,ordinal_mae,,,0.14524647887323944,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,quadratic_weighted_kappa,,,0.9557592089690794,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_count,,,142.0,142.0,2272.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_rate,,,0.0625,142.0,2272.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_count,,,173.0,173.0,2272.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_rate,,,0.0761443661971831,173.0,2272.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,multiclass_log_loss,,,0.40541120044779905,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,multiclass_brier,,,0.20592046909573333,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,top_label_ece,,,0.05610179229107393,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.03555194064391994,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.9810192006144526,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.935839072923608,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.05321651781103024,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.9749748612685535,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.9700513550023574,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.038279407464630696,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.9748605799872532,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.8512554791182889,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.037086160075101786,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,3.0,orange,0.9564953758871231,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,3.0,orange,0.5927961574331505,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,4.0,red,0.02723446013375895,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,4.0,red,0.9923963133640552,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,4.0,red,0.9267499334804261,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,row_count,,,281.0,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,accuracy,,,0.3309608540925267,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_fixed_five,,,0.3459586734652572,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_supported_classes,,,0.3459586734652572,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,0.0,green,0.22077922077922077,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,0.0,green,0.24285714285714285,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,0.0,green,0.23129251700680273,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,0.0,green,70.0,70.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,1.0,blue,0.28,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,1.0,blue,0.28865979381443296,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,1.0,blue,0.28426395939086296,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,1.0,blue,97.0,97.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,2.0,yellow,0.3103448275862069,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,2.0,yellow,0.45,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,2.0,yellow,0.3673469387755102,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,2.0,yellow,40.0,40.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,3.0,orange,1.0,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,3.0,orange,0.07317073170731707,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,3.0,orange,0.13636363636363635,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,3.0,orange,41.0,41.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,4.0,red,0.627906976744186,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,4.0,red,0.8181818181818182,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,4.0,red,0.7105263157894737,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,support,4.0,red,33.0,33.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,balanced_accuracy_supported_classes,,,0.3745738973121423,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,ordinal_mae,,,0.7153024911032029,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,quadratic_weighted_kappa,,,0.7664054190428826,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_count,,,77.0,77.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_rate,,,0.27402135231316727,77.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_count,,,111.0,111.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_rate,,,0.39501779359430605,111.0,281.0,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_log_loss,,,1.429161767155254,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_brier,,,0.833355849447941,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label_ece,,,0.37600018452228245,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,0.0,green,0.2243970378645479,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,0.0,green,0.6676709546377794,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,0.0,green,0.3018434163710224,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,1.0,blue,0.2558655797351269,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,1.0,blue,0.5177050649932766,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,1.0,blue,0.3237661758177412,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,2.0,yellow,0.1256450989621402,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.7935165975103735,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.29307215466938086,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,3.0,orange,0.1098650267181095,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,3.0,orange,0.9313008130081301,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,3.0,orange,0.7568923226139831,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,4.0,red,0.08194118105325729,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,4.0,red,0.9302297165200392,,,ok
without_station_controls,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,4.0,red,0.48346400733508904,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,row_count,,,1760.0,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,accuracy,,,0.7147727272727272,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,macro_f1_fixed_five,,,0.4376678113083778,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,macro_f1_supported_classes,,,0.5470847641354722,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,precision,0.0,green,0.7062043795620438,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,recall,0.0,green,0.7755511022044088,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,f1,0.0,green,0.7392550143266475,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,support,0.0,green,499.0,499.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,precision,1.0,blue,0.8010012515644556,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,recall,1.0,blue,0.760998810939358,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,f1,1.0,blue,0.7804878048780488,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,support,1.0,blue,841.0,841.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,precision,2.0,yellow,0.559322033898305,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,recall,2.0,yellow,0.8309352517985612,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,f1,2.0,yellow,0.6685962373371924,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,support,2.0,yellow,278.0,278.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,precision,3.0,orange,0.0,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,recall,3.0,orange,0.0,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,f1,3.0,orange,0.0,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,support,3.0,orange,142.0,142.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,precision,4.0,red,,,,absent_target_class
full,7,calibration,chronological_evaluation_only,ngboost,all,recall,4.0,red,,,,absent_target_class
full,7,calibration,chronological_evaluation_only,ngboost,all,f1,4.0,red,,,,absent_target_class
full,7,calibration,chronological_evaluation_only,ngboost,all,support,4.0,red,0.0,0.0,1760.0,absent_target_class
full,7,calibration,chronological_evaluation_only,ngboost,all,balanced_accuracy_supported_classes,,,0.591871291235582,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,ordinal_mae,,,0.2875,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,quadratic_weighted_kappa,,,0.7780335020622882,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,false_escalation_vs_proxy_count,,,154.0,154.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,false_escalation_vs_proxy_rate,,,0.0875,154.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,false_deescalation_vs_proxy_count,,,348.0,348.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,false_deescalation_vs_proxy_rate,,,0.19772727272727272,348.0,1760.0,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,multiclass_log_loss,,,0.9391962052364777,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,multiclass_brier,,,0.43933244057248155,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,top_label_ece,,,0.08855258339939684,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.05012487862199141,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.9017225569298788,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.7825721139741778,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.03744200779536569,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.8430659909248408,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.8075013530167204,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.05516933043776256,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.9091957203467995,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.47328326253634617,,,ok
full,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.07896736608341119,,,ok
