origin,seed,step,bin,point,n_terms,supported_origins,mae,rmse,bias,normalized_mse,objective_contribution
612,2,0,h031_090,MJ3,7230,150,11.698061278082989,13.479436099748725,-11.698061278082989,0.020514964507183316,0.001514311172562979
612,2,0,h031_090,MJ1,7230,150,7.633133255994882,8.43477600467016,-7.633133255994882,0.014269470027303353,0.0011137230788396124
612,2,0,h091_180,ATU1,4095,90,68.14655558369536,93.34149466052212,-68.14655558369536,0.38232196508836086,0.012627900743198816
612,2,0,h091_180,ATU5,4095,90,108.824528162535,125.55385046201086,-108.824528162535,0.5185553554299142,0.017631425062356914
612,2,0,h091_180,MJ3,4095,90,25.20430109250654,27.117302225798745,-25.20430109250654,0.08302717938460724,0.0029307494660235018
612,2,0,h091_180,MJ1,4095,90,16.309513735906705,17.18359097037369,-16.309513735906705,0.059222752552513455,0.0021222213715379173
612,2,0,h181_293,ATU1,0,0,,,,,0.0
612,2,0,h181_293,ATU5,0,0,,,,,0.0
612,2,0,h181_293,MJ3,0,0,,,,,0.0
612,2,0,h181_293,MJ1,0,0,,,,,0.0
612,2,0,all,ATU1,16290,180,35.099642496293214,62.28223252317803,-34.2615279453938,0.17021902207555234,0.022498897027293064
612,2,0,all,ATU5,16290,180,54.712884324810425,80.2365061536048,-54.712884324810425,0.21177713578267351,0.029045678892253898
612,2,0,all,MJ3,16290,180,12.67177568739279,16.61749807658931,-12.67177568739279,0.03117874253765351,0.0046483249712736775
612,2,0,all,MJ1,16290,180,8.199810773301161,10.450625510584233,-8.199810773301161,0.02190510335701576,0.003373611452499801
612,2,50,h001_030,ATU1,4965,180,11.084664381656713,20.511411500495676,-1.3826972213008668,0.01846166401885665,0.0008096502338920715
612,2,50,h001_030,ATU5,4965,180,9.54228729491722,17.060273127799242,-3.799390426323078,0.009574299551046512,0.0004382936511909866
612,2,50,h001_030,MJ3,4965,180,1.3508870859815303,1.9131796435566573,0.2502229351211875,0.00041327470446375294,2.5366262062403466e-05
612,2,50,h001_030,MJ1,4965,180,0.9237571490358558,1.2955531569079766,0.25609418565205905,0.0003366442567211718,2.5812105123796715e-05
612,2,50,h031_090,ATU1,7230,150,23.71358546239585,36.58088417915054,3.057296197378133,0.058720283646136934,0.0036496839328020096
612,2,50,h031_090,ATU5,7230,150,23.35389478188613,37.29759468188039,-13.595087320212915,0.045761125961494856,0.0028552536355776308
612,2,50,h031_090,MJ3,7230,150,2.2731207905407502,3.061056848021498,-0.542454563519765,0.0010579621040558936,7.72430981887088e-05
612,2,50,h031_090,MJ1,7230,150,1.6405168764989386,1.9295571014452733,-0.9076948496167733,0.0007467513324344366,6.76845022345183e-05
612,2,50,h091_180,ATU1,4095,90,41.951784157604735,54.15830090887798,0.3887494145919017,0.1287092648608239,0.0043871205951674045
612,2,50,h091_180,ATU5,4095,90,40.60365400529818,62.04729527208775,-37.68617835216815,0.12664287498316934,0.004150594651913541
612,2,50,h091_180,MJ3,4095,90,5.3143713925399485,9.172044428763094,3.142742534815589,0.009498600473628266,0.00031786101956824287
612,2,50,h091_180,MJ1,4095,90,3.041933556249717,5.182160425684212,0.9055058385329091,0.005386199592362658,0.00018250654042594182
612,2,50,h181_293,ATU1,0,0,,,,,0.0
612,2,50,h181_293,ATU5,0,0,,,,,0.0
612,2,50,h181_293,MJ3,0,0,,,,,0.0
