phase,model,point,origin,target_date,observed,mean,sigma,lower90,upper90
development,B_ANCHOR,ATU5,978,2019-04-04,598.520630977,603.186315284,18.9142377604,572.075162702,634.297467865
development,B_ANCHOR,ATU5,979,2019-04-05,598.614450504,603.287861817,18.5179060917,572.828616819,633.747106816
development,B_ANCHOR,ATU5,980,2019-04-06,598.707247507,603.402384411,18.1279568304,573.584548869,633.220219953
development,B_ANCHOR,ATU5,981,2019-04-07,598.799375713,603.527612792,17.7451861386,574.339379011,632.715846573
development,B_ANCHOR,ATU5,982,2019-04-08,598.891188846,603.66168093,17.3687810722,575.092578388,632.230783472
development,B_ANCHOR,ATU5,983,2019-04-09,598.983040634,604.094481261,17.0017460464,576.129097612,632.05986491
development,B_ANCHOR,ATU5,984,2019-04-10,599.0752848,604.312716688,16.6456520701,576.933055507,631.692377868
development,B_ANCHOR,ATU5,985,2019-04-11,599.168275071,604.471396538,16.3013735333,577.658023157,631.284769919
development,B_ANCHOR,ATU5,986,2019-04-12,599.262365173,604.599240794,15.967917615,578.33435359,630.864127998
development,B_ANCHOR,ATU5,987,2019-04-13,599.35790883,604.745394469,15.6438441186,579.013560731,630.477228207
development,B_ANCHOR,ATU5,988,2019-04-14,599.45525977,605.019713489,15.328036026,579.807337838,630.23208914
development,B_ANCHOR,ATU5,989,2019-04-15,599.554771717,605.212216991,15.0196280678,580.507127288,629.917306694
development,B_ANCHOR,ATU5,990,2019-04-16,599.656798397,605.383648242,14.7188533893,581.17328886,629.594007624
development,B_ANCHOR,ATU5,991,2019-04-17,599.761693536,605.554080288,14.4396390735,581.802987586,629.30517299
development,B_ANCHOR,ATU5,992,2019-04-18,599.869810859,605.723283819,14.2096788479,582.350442028,629.09612561
development,B_ANCHOR,ATU5,993,2019-04-19,599.981504092,605.88940003,14.0496271996,582.779819774,628.998980287
development,B_ANCHOR,ATU5,994,2019-04-20,600.09712696,605.718440922,13.9616369477,582.753591751,628.683290094
development,B_ANCHOR,ATU5,995,2019-04-21,600.21703319,605.823535974,13.9255153389,582.918101562,628.728970387
development,B_ANCHOR,ATU5,996,2019-04-22,600.341576507,606.020948836,13.9016246474,583.154811114,628.887086558
development,B_ANCHOR,ATU5,997,2019-04-23,600.471110636,606.085220404,13.8788533908,583.256538066,628.913902741
development,B_ANCHOR,ATU5,998,2019-04-24,600.605989304,606.188165658,13.855313057,583.398203723,628.978127592
development,B_ANCHOR,ATU5,999,2019-04-25,600.746566235,606.302839081,13.8307201518,583.553328876,629.052349286
development,B_ANCHOR,ATU5,1000,2019-04-26,600.893195156,606.418401736,13.8050840037,583.711059242,629.12574423
development,B_ANCHOR,ATU5,1001,2019-04-27,601.046229792,606.530814921,13.7784966538,583.867204726,629.194425116
development,B_ANCHOR,ATU5,1002,2019-04-28,601.206023869,606.640518585,13.7509083705,584.022287078,629.258750092
development,B_ANCHOR,ATU5,1003,2019-04-29,601.372931112,606.580486719,13.7231823779,584.007860411,629.153113026
development,B_ANCHOR,ATU5,1004,2019-04-30,601.547305247,606.474559631,13.695933571,583.946753622,629.00236564
development,B_ANCHOR,ATU5,1005,2019-05-01,601.7295,606.366513268,13.6697306195,583.881807279,628.851219257
development,B_ANCHOR,ATU5,1006,2019-05-02,601.91976571,606.263213381,13.6448757065,583.819390086,628.707036676
development,B_ANCHOR,ATU5,1007,2019-05-03,602.117939169,606.165459048,13.6213329911,583.760360073,628.570558022
development,B_ANCHOR,ATU5,1008,2019-05-04,602.323753783,606.234225456,13.5976867739,583.868021048,628.600429865
development,B_ANCHOR,ATU5,1009,2019-05-05,602.536942958,606.364852477,13.5738850906,584.037798354,628.6919066
development,B_ANCHOR,ATU5,1010,2019-05-06,602.7572401,606.519815017,13.5500462158,584.231972354,628.807657681
development,B_ANCHOR,ATU5,1011,2019-05-07,602.984378615,606.70799698,13.5262967052,584.459218785,628.956775174
development,B_ANCHOR,ATU5,1012,2019-05-08,603.218091909,606.833347447,13.5027482639,584.623302991,629.043391903
development,B_ANCHOR,ATU5,1013,2019-05-09,603.458113388,606.646069958,13.480833596,584.472071923,628.820067992
development,B_ANCHOR,ATU5,1014,2019-05-10,603.704176457,606.672287862,13.459628612,584.533168922,628.811406801
development,B_ANCHOR,ATU5,1015,2019-05-11,603.956014523,606.759785745,13.4388432868,584.654855623,628.864715867
development,B_ANCHOR,ATU5,1016,2019-05-12,604.213360992,606.892703547,13.4183666679,584.821454465,628.963952628
development,B_ANCHOR,ATU5,1017,2019-05-13,604.475949268,607.060041487,13.3983229637,585.021761365,629.098321609
development,B_ANCHOR,ATU5,1018,2019-05-14,604.74351276,607.122115332,13.3793682641,585.115012917,629.129217748
development,B_ANCHOR,ATU5,1019,2019-05-15,605.015784871,607.27585787,13.3611002265,585.298803702,629.252912038
development,B_ANCHOR,ATU5,1020,2019-05-16,605.292499009,607.460843699,13.3434083095,585.512890146,629.408797253
development,B_ANCHOR,ATU5,1021,2019-05-17,605.573388579,607.653392749,13.3262784934,585.733615235,629.573170262
development,B_ANCHOR,ATU5,1022,2019-05-18,605.858186986,607.918368694,13.3096884733,586.025879335,629.810858053
development,B_ANCHOR,ATU5,1023,2019-05-19,606.146627638,608.236276809,13.2935998824,586.370250827,630.102302791
development,B_ANCHOR,ATU5,1024,2019-05-20,606.43844394,608.465088104,13.2762547901,586.627592261,630.302583948
development,B_ANCHOR,ATU5,1025,2019-05-21,606.733369297,608.46432701,13.2592480816,586.654804712,630.273849308
development,B_ANCHOR,ATU5,1026,2019-05-22,607.031137116,608.398420443,13.2430643256,586.615518055,630.181322831
development,B_ANCHOR,ATU5,1027,2019-05-23,607.331480803,608.476501202,13.226961651,586.720085357,630.232917047
development,B_ANCHOR,ATU5,1028,2019-05-24,607.634133763,608.599798676,13.2111104213,586.869455784,630.330141569
development,B_ANCHOR,ATU5,1029,2019-05-25,607.938829402,608.804116867,13.1953853582,587.099639402,630.508594333
development,B_ANCHOR,ATU5,1030,2019-05-26,608.245301127,609.03290333,13.1797124939,587.354205432,630.711601228
development,B_ANCHOR,ATU5,1031,2019-05-27,608.553282343,609.314529989,13.1640264734,587.661633299,630.967426679
development,B_ANCHOR,ATU5,1032,2019-05-28,608.862506457,609.611065679,13.1482693344,587.984087177,631.238044182
development,B_ANCHOR,ATU5,1033,2019-05-29,609.172706873,609.941427124,13.1315487041,588.341951611,631.540902638
development,B_ANCHOR,ATU5,1034,2019-05-30,609.483616998,610.286422849,13.1135243837,588.716594705,631.856250994
development,B_ANCHOR,ATU5,1035,2019-05-31,609.794970239,610.495396555,13.0939856361,588.95770679,632.03308632
development,B_ANCHOR,ATU5,1036,2019-06-01,610.1065,610.6783823,13.0728966093,589.175380897,632.181383702
development,B_ANCHOR,ATU5,1037,2019-06-02,610.417949737,610.867961995,13.0502737889,589.40217182,632.333752169
development,B_ANCHOR,ATU5,1038,2019-06-03,610.729103103,611.070105837,13.0267054906,589.643082063,632.49712961
development,B_ANCHOR,ATU5,1039,2019-06-04,611.039753799,611.26017065,13.0026780646,589.872668475,632.647672825
development,B_ANCHOR,ATU5,1040,2019-06-05,611.349695528,611.628547854,12.9783218812,590.281108036,632.975987672
development,B_ANCHOR,ATU5,1041,2019-06-06,611.658721991,612.006939085,12.9537272846,590.699953778,633.313924391
development,B_ANCHOR,ATU5,1042,2019-06-07,611.966626889,612.445294182,12.9286508362,591.179555962,633.711032401
development,B_ANCHOR,ATU5,1043,2019-06-08,612.273203926,612.919146358,12.9021808365,591.696947413,634.141345302
development,B_ANCHOR,ATU5,1044,2019-06-09,612.578246802,613.393791669,12.8749775256,592.216338189,634.571245149
development,B_ANCHOR,ATU5,1045,2019-06-10,612.881549219,613.86150883,12.8472380451,592.729682735,634.993334925
development,B_ANCHOR,ATU5,1046,2019-06-11,613.18290488,614.495565069,12.8190573204,593.410092142,635.581037997
development,B_ANCHOR,ATU5,1047,2019-06-12,613.482107485,615.131416002,12.7904990257,594.092917289,636.169914715
development,B_ANCHOR,ATU5,1048,2019-06-13,613.778950738,615.729972275,12.7613535535,594.739413598,636.720530952
development,B_ANCHOR,ATU5,1049,2019-06-14,614.073228339,616.291875231,12.731809953,595.349911452,637.23383901
development,B_ANCHOR,ATU5,1050,2019-06-15,614.364733991,616.870438995,12.7019242931,595.977632752,637.763245238
development,B_ANCHOR,ATU5,1051,2019-06-16,614.653261396,617.453463567,12.6717079232,596.61035883,638.296568304
development,B_ANCHOR,ATU5,1052,2019-06-17,614.938604254,618.040695972,12.6412912404,597.247622226,638.833769718
development,B_ANCHOR,ATU5,1053,2019-06-18,615.220556269,618.567304877,12.6107662935,597.8244402,639.310169553
development,B_ANCHOR,ATU5,1054,2019-06-19,615.498911142,619.075087268,12.5799668887,598.382883105,639.767291432
development,B_ANCHOR,ATU5,1055,2019-06-20,615.773462574,619.721845509,12.5485218325,599.08136386,640.362327158
development,B_ANCHOR,ATU5,1056,2019-06-21,616.044004269,620.603682415,12.5164330325,600.015982145,641.191382685
development,B_ANCHOR,ATU5,1057,2019-06-22,616.310329926,621.968228069,12.4839616461,601.433938477,642.502517661
development,B_ANCHOR,ATU5,1058,2019-06-23,616.572233249,622.21096693,12.4511981589,601.730568479,642.691365382
development,B_ANCHOR,ATU5,1059,2019-06-24,616.829507939,621.975897492,12.4182410302,601.549708694,642.402086291
development,B_ANCHOR,ATU5,1060,2019-06-25,617.081947697,621.711230323,12.385128902,601.339506128,642.082954517
development,B_ANCHOR,ATU5,1061,2019-06-26,617.329346227,621.454538678,12.3519162581,601.137444421,641.771632934
development,B_ANCHOR,ATU5,1062,2019-06-27,617.571497229,621.248251741,12.3184393844,600.986222041,641.510281441
development,B_ANCHOR,ATU5,1063,2019-06-28,617.808194406,621.289167983,12.2848768059,601.082343812,641.495992154
development,B_ANCHOR,ATU5,1064,2019-06-29,618.039231458,621.198035454,12.2515362905,601.046051551,641.350019357
development,B_ANCHOR,ATU5,1065,2019-06-30,618.264402089,621.241531585,12.2187507566,601.143475087,641.339588084
development,B_ANCHOR,ATU5,1066,2019-07-01,618.4835,621.345593444,12.1866505174,601.30033714,641.390849748
development,B_ANCHOR,ATU5,1067,2019-07-02,618.696400984,621.481506305,12.1551206484,601.48811202,641.474900589
development,B_ANCHOR,ATU5,1068,2019-07-03,618.903309203,621.640229993,12.1240925626,601.697872368,641.582587618
development,B_ANCHOR,ATU5,1069,2019-07-04,619.104510909,621.854074171,12.0933517643,601.96228066,641.745867683
development,B_ANCHOR,ATU5,1070,2019-07-05,619.300292354,621.906120709,12.0628981284,602.064418971,641.747822447
development,B_ANCHOR,ATU5,1071,2019-07-06,619.490939792,621.935476464,12.0327438488,602.143374102,641.727578825
development,B_ANCHOR,ATU5,1072,2019-07-07,619.676739474,621.983221213,12.0029293965,602.240159261,641.726283165
development,B_ANCHOR,ATU5,1073,2019-07-08,619.857977654,622.114708043,11.9734999163,602.420053278,641.809362807
development,B_ANCHOR,ATU5,1074,2019-07-09,620.034940584,622.313628895,11.94448819,602.666694174,641.960563617
development,B_ANCHOR,ATU5,1075,2019-07-10,620.207914516,622.56078505,11.9159182597,602.960843682,642.160726418
development,B_ANCHOR,ATU5,1076,2019-07-11,620.377185704,622.613325909,11.8879200396,603.059437515,642.167214303
development,B_ANCHOR,ATU5,1077,2019-07-12,620.5430404,622.677682078,11.8606333514,603.168676292,642.186687864
development,B_ANCHOR,ATU5,1078,2019-07-13,620.705764856,622.557457056,11.8341034719,603.092089038,642.022825073
development,B_ANCHOR,ATU5,1079,2019-07-14,620.865645325,622.423565319,11.8083383253,603.000577196,641.846553441
development,B_ANCHOR,ATU5,1080,2019-07-15,621.022968061,622.269837807,11.7834316829,602.887817465,641.651858148
development,B_ANCHOR,ATU5,1081,2019-07-16,621.178019314,622.120396624,11.7594602957,602.777805706,641.462987543
development,B_ANCHOR,ATU5,1082,2019-07-17,621.331085338,621.906653142,11.7364946852,602.601837292,641.211468993
development,B_ANCHOR,ATU5,1083,2019-07-18,621.482452387,621.781753354,11.7144206985,602.513245981,641.050260728
development,B_ANCHOR,ATU5,1084,2019-07-19,621.632406711,621.870136956,11.6921238672,602.638304606,641.101969306
development,B_ANCHOR,ATU5,1085,2019-07-20,621.781234564,622.160734467,11.6706119394,602.96428609,641.357182845
development,B_ANCHOR,ATU5,1086,2019-07-21,621.929222198,622.288521343,11.6510501741,603.124249206,641.45279348
development,B_ANCHOR,ATU5,1087,2019-07-22,622.076655867,621.918056503,11.6359644791,602.778598126,641.057514879
development,B_ANCHOR,ATU5,1088,2019-07-23,622.223821822,622.236240084,11.620744883,603.121815715,641.350664452
development,B_ANCHOR,ATU5,1089,2019-07-24,622.371006317,622.859065595,11.6033055817,603.773326324,641.944804865
development,B_ANCHOR,ATU5,1090,2019-07-25,622.518495603,623.485770282,11.5837568653,604.432185789,642.539354776
development,B_ANCHOR,ATU5,1091,2019-07-26,622.666575934,624.068065948,11.5623534809,605.049686889,643.086445007
development,B_ANCHOR,ATU5,1092,2019-07-27,622.815533562,624.602816268,11.5396050969,605.621854971,643.583777565
development,B_ANCHOR,ATU5,1093,2019-07-28,622.965654739,624.87275616,11.5157806498,605.930982591,643.814529729
development,B_ANCHOR,ATU5,1094,2019-07-29,623.11722572,625.274478156,11.4903642517,606.374510842,644.174445471
development,B_ANCHOR,ATU5,1095,2019-07-30,623.270532755,625.690253627,11.4637123037,606.834124866,644.546382388
development,B_ANCHOR,ATU5,1096,2019-07-31,623.425862097,626.082495144,11.435966269,607.272004548,644.892985739
development,B_ANCHOR,ATU5,1097,2019-08-01,623.5835,626.445578656,11.4073665058,607.682130485,645.209026827
development,B_ANCHOR,ATU5,1098,2019-08-02,623.743649012,626.781241598,11.378714587,608.06492164,645.497561557
development,B_ANCHOR,ATU5,1099,2019-08-03,623.906176868,627.055929971,11.3501274617,608.386631649,645.725228293
development,B_ANCHOR,ATU5,1100,2019-08-04,624.070867597,627.294803205,11.3212077446,608.673073585,645.916532825
development,B_ANCHOR,ATU5,1101,2019-08-05,624.237505233,627.510530967,11.2918943959,608.937017514,646.084044419
development,B_ANCHOR,ATU5,1102,2019-08-06,624.405873804,627.707397456,11.2622174649,609.182698211,646.2320967
development,B_ANCHOR,ATU5,1103,2019-08-07,624.575757341,627.836402123,11.2311435003,609.362815001,646.309989244
development,B_ANCHOR,ATU5,1104,2019-08-08,624.746939876,627.913997357,11.1996518394,609.492209409,646.335785306
development,B_ANCHOR,ATU5,1105,2019-08-09,624.91920544,628.203813595,11.168092003,609.833936958,646.573690233
development,B_ANCHOR,ATU5,1106,2019-08-10,625.092338062,628.54512399,11.1362425067,610.227635112,646.862612867
development,B_ANCHOR,ATU5,1107,2019-08-11,625.266121775,628.852700544,11.1040672646,610.58813523,647.117265858
development,B_ANCHOR,ATU5,1108,2019-08-12,625.440340608,629.359432749,11.0707243423,611.149711662,647.569153836
development,B_ANCHOR,ATU5,1109,2019-08-13,625.614778592,629.902133915,11.0366307552,611.748491788,648.055776042
development,B_ANCHOR,ATU5,1110,2019-08-14,625.789219759,630.424229946,11.0019434343,612.327643384,648.520816507
development,B_ANCHOR,ATU5,1111,2019-08-15,625.963448138,630.938483215,10.9667613536,612.899766027,648.977200404
development,B_ANCHOR,ATU5,1112,2019-08-16,626.137247762,631.428713178,10.9311476419,613.448575333,649.408851024
development,B_ANCHOR,ATU5,1113,2019-08-17,626.310402659,631.822978946,10.8952592606,613.901872234,649.744085657
development,B_ANCHOR,ATU5,1114,2019-08-18,626.482696862,631.994112199,10.8607722944,614.129731499,649.858492899
development,B_ANCHOR,ATU5,1115,2019-08-19,626.653914402,631.976064503,10.8264670726,614.168110871,649.784018134
development,B_ANCHOR,ATU5,1116,2019-08-20,626.823839308,631.909223809,10.7919036609,614.158121931,649.660325687
development,B_ANCHOR,ATU5,1117,2019-08-21,626.992255611,631.847691602,10.7576744556,614.152891757,649.542491448
development,B_ANCHOR,ATU5,1118,2019-08-22,627.158947343,631.850900741,10.723657765,614.212053372,649.48974811
development,B_ANCHOR,ATU5,1119,2019-08-23,627.323698535,631.883913943,10.6899310142,614.300542142,649.467285743
development,B_ANCHOR,ATU5,1120,2019-08-24,627.486293216,631.934438536,10.6567002413,614.405726493,649.463150579
development,B_ANCHOR,ATU5,1121,2019-08-25,627.646515418,631.998601033,10.6241382379,614.523448719,649.473753347
development,B_ANCHOR,ATU5,1122,2019-08-26,627.804149172,632.074620589,10.5923638844,614.651732436,649.497508742
development,B_ANCHOR,ATU5,1123,2019-08-27,627.958978508,632.16128796,10.5618073149,614.788660891,649.533915029
development,B_ANCHOR,ATU5,1124,2019-08-28,628.110787457,632.296822557,10.5328641438,614.971802767,649.621842346
development,B_ANCHOR,ATU5,1125,2019-08-29,628.25936005,632.412730835,10.505576199,615.13259572,649.692865949
development,B_ANCHOR,ATU5,1126,2019-08-30,628.404480318,632.528674445,10.4798815427,615.29080328,649.766545611
development,B_ANCHOR,ATU5,1127,2019-08-31,628.545932291,632.731273288,10.4556845646,615.53320261,649.929343966
development,B_ANCHOR,ATU5,1128,2019-09-01,628.6835,632.884109615,10.4323858139,615.724361971,650.043857258
development,B_ANCHOR,ATU5,1129,2019-09-02,628.817037527,633.027279356,10.4096662536,615.904902063,650.149656648
development,B_ANCHOR,ATU5,1130,2019-09-03,628.946679153,633.173746889,10.3873788128,616.088029174,650.259464603
development,B_ANCHOR,ATU5,1131,2019-09-04,629.072629212,633.325720416,10.3653798037,616.276187851,650.375252981
development,B_ANCHOR,ATU5,1132,2019-09-05,629.195092036,633.482981236,10.3438144229,616.468920565,650.497041906
development,B_ANCHOR,ATU5,1133,2019-09-06,629.314271958,633.612024104,10.3233318634,616.631654246,650.592393962
development,B_ANCHOR,ATU5,1134,2019-09-07,629.43037331,633.733423806,10.3031850141,616.786192567,650.680655046
development,B_ANCHOR,ATU5,1135,2019-09-08,629.543600426,633.610755628,10.2837461611,616.695498457,650.5260128
development,B_ANCHOR,ATU5,1136,2019-09-09,629.654157638,633.429270705,10.2650533646,616.544760447,650.313780963
